task_id,num_calls,call_bucket,dependency_depth,motif_type,output_type,answer_type,num_references,fan_in,fan_out,reference_reuse,difficulty_score,tool_sequence
140ab128-b764-44f4-808c-0bf1f14ab4fd,9,9+,6,long_chain,scalar,scalar,8,1,0,0,0.6922,add->divide->multiply->multiply->divide->add->divide->multiply->subtract
ae4df4e9-11fd-4306-8864-0263e02e3ec1,7,5-8,4,long_chain,scalar,scalar,6,1,0,0,0.6243,divide->multiply->divide->divide->multiply->multiply->subtract
cb292a5a-b3fa-4310-b4f8-7532f24792a6,12,9+,7,long_chain,scalar,scalar,11,1,0,0,0.8042,divide->multiply->subtract->divide->multiply->subtract->add->add->add->add->divide->multiply
075cbdb6-b1d3-426a-8d6c-0bd706d6cf5a,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->add
cd24acc8-2aaa-4b73-b6e8-5944dbff0f25,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->add->divide
d8c03a22-0d48-4772-9774-21afb73e8770,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,escape_markdown->is_pdf_file
52651073-b22c-422b-b2dd-8bc64f894969,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.6493,multiply->subtract->multiply->subtract->multiply->subtract->divide
a7230128-5fc9-40f5-aad5-c48ad6f08344,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,power->divide->add
23710d8f-9663-4b33-92c6-aa716afb96ac,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->subtract
e777b240-2ff0-4ec1-b9e1-eb656aaa8758,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->subtract->divide
cb93a0c7-91d0-4866-b1d9-3afd76bd885e,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->divide->add
8ebc079b-4585-41c6-b54d-4fffdaeff352,3,3,2,independent_calls,boolean,boolean,1,0,0,0,0.2233,convert_coordinate_to_tile_coordinates->parse_string_field->check_special_characters
d66a6164-04f2-4687-b205-3b8e457cd7f5,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->multiply
d7626ffb-76e8-433f-8eff-2a9c81282049,5,5-8,5,long_chain,scalar,scalar,4,0,0,0,0.475,multiply->add->subtract->divide->add
0235f005-b78c-4bb1-9209-8060426a1e0a,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
c8ae8811-ce45-4165-afd2-65f9720e5c03,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->divide->subtract->divide
0ea2de11-7f2c-45ef-a7f9-cd7ae540bcb7,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,hex_format->get_object_type
53276548-b18e-49cc-aac4-30ba51dfba76,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.475,add->divide->add->divide->multiply
05ec87ae-0659-42c3-82e8-a0645c4a70df,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,divide->subtract->divide->subtract
ac8d2ce8-2acf-440a-9c9c-0232d89effe2,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,add->multiply->add->add->divide->multiply
976a52cc-5d65-454d-9d51-70a6aa3468f2,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->divide->divide->subtract
69f9fdff-b930-4304-b549-aaa1a2272945,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->divide->divide
dd7a392f-d258-4192-941a-b487c575eabd,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->add
5c1b7093-c446-4068-ab24-f6e5e45f9ac2,9,9+,6,long_chain,scalar,scalar,8,1,0,0,0.6922,add->divide->multiply->multiply->divide->add->divide->multiply->subtract
5b87106c-d308-477d-b1f3-80b8b7c0e151,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->subtract
5e70ec6f-c975-4390-b92f-ef6d30d29f51,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->divide->add
50bf739b-0f67-4b0e-9586-68baef74326a,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->add
7093866b-394c-4a41-8798-a9b6db04bafc,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->sqrt->add
63854dc5-cf6e-40bd-94e9-f4f930165cb7,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,scale_to_zero_mean_and_unit_variance->product_of_vectors
be73d0a6-8ef6-4512-91c4-4ebf8c69b4f0,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,add->subtract->divide->multiply->divide->multiply
e18ff139-cd54-42da-8b29-bec8a162fc0e,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->multiply->subtract
9bb69164-80c4-4c4e-a9d2-fa3fa8bee4e3,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->multiply->divide
c74a3ed2-40ab-4106-a64f-a221e039b517,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->divide->divide->subtract
b72a2f47-1f6c-4fbd-9f0f-cc67dce2513a,12,9+,8,long_chain,scalar,scalar,11,1,0,0,0.8792,multiply->multiply->add->add->subtract->subtract->multiply->multiply->multiply->add->add->subtract
3bfe52e7-e20f-4637-93ed-e7473c8cd9df,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,replace_hyphens->find_search_term
e298e090-b25d-45f0-85c3-5ec7e8a1a89b,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->multiply->add->divide
5099873f-cd8b-4b02-873a-8c77a8e76837,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->add->divide
11be58dc-0879-4cb5-8059-1f419f0e9d2b,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->add->multiply
52f7e434-112e-47d0-872b-b038643a1fc7,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,grid_location_to_index->normalise_coordinates
a8243e66-0930-48be-8fb2-1310a953d625,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->multiply
63a86d01-04f7-43e6-a8c9-e8ac53331b71,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,get_param_value->format_diff_minutes
ccb458fa-d81d-49cc-a872-78e6f78891d2,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,divide->multiply->subtract->divide
ed95f1e2-dbf9-48ff-bf72-de405356a89b,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->multiply->add->divide
db663e22-21eb-424f-a826-af28045b196a,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,multiply->multiply->add->add->subtract->add
616c4a31-51c4-4b3d-8cbd-7b8b25a5e41f,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->divide
0d3a8c3b-1f90-4d60-8cb7-370965a70b93,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,add->subtract->divide->multiply->divide->multiply
01fad8be-a35d-41e8-a3ce-7e89fcabdc3e,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,calculate_with_exponentiation->scale_string
17d9feee-c5aa-43dd-a0d8-b014458db3ba,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,divide->floor->multiply->subtract
56f1c35e-869f-43be-bcdc-76b5cb1059cf,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,sort_string_of_ints->schur_product
34695a71-75a7-4f34-9c31-9e1fec14735c,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->multiply->divide
449a8672-1f24-4e89-9e8d-70661d89a8eb,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->subtract->divide
e0bd90e4-6dcc-45e2-9dd4-44e97eadbff4,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->multiply->multiply->divide
1dcdbf2f-b7ae-4293-ba08-46491c9a32eb,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->multiply
12b16d2a-7804-4be3-b278-86320411678e,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.525,subtract->subtract->divide->multiply->add
8d1720de-7659-4d54-9b95-160ef21cfc78,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,move_first_n_to_end->sort_list_descending->sum_cubes
35e5e6c5-b079-45ed-a693-0a5eadbbb9a6,9,9+,5,long_chain,scalar,scalar,8,1,0,0,0.7172,divide->multiply->divide->multiply->add->divide->multiply->add->subtract
2c14dd56-bee2-417a-be80-f1ee15e4e9da,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
0acb0dee-55be-47d6-8bc6-8cceba632ecc,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->multiply
ca956b7b-9732-423a-81b7-274e801ec042,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,calculate_error->format_percentage
8a1cd267-4541-49ad-8eaa-369dc8a04f73,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,floor_division->sum_even_fibonacci_numbers
3481e153-2b15-4af0-ab73-b7785bfd7d77,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,subtract->add->multiply->divide->divide->subtract->multiply
9d075f7e-e679-4ca0-afdd-4ea851ef8f14,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
6027b119-4ba1-4242-8b5b-ddae049f1898,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,divide->multiply->divide->add->divide->subtract
ab670bba-52e2-4dc1-8d80-a381abbedbec,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6837,add->multiply->add->add->multiply->multiply->add->divide
be7b0778-1841-4471-9f80-613efe663bdd,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
5fa7ff50-c123-4abc-be8a-6113e3dfafa7,3,3,2,independent_calls,string,string,1,0,0,0,0.2233,polygon->beta_value->add_tab
33f5c179-795e-49bf-9388-2b28a291fc1c,7,5-8,4,long_chain,scalar,scalar,6,1,0,0,0.6243,multiply->multiply->multiply->multiply->divide->subtract->divide
081ad64a-4bb8-4a0c-b2df-c21b7bc8cc35,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,multiply->multiply->add->add->divide
f29d7031-a1cc-45f5-8bb1-6be4c4459be3,12,9+,6,long_chain,scalar,scalar,11,1,0,0,0.8292,multiply->divide->multiply->divide->add->multiply->divide->add->multiply->add->add->divide
c08c087c-2254-4d3e-81e7-9771a0a14c86,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6338,add->divide->divide->subtract->add->divide->divide->divide
fc7d9c59-0aad-43be-a2ef-6d5b00633f30,3,3,3,linear_dependency,string,string,2,0,0,0,0.3317,enclose->generate_sha256_hash->extract_environment
d3b2541d-f260-4cf7-bdb7-5d75178f80f3,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.5993,divide->add->divide->add->multiply->subtract->multiply
f838ed99-5ee3-4b09-b43d-81fe4c143b28,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->multiply
790c3f9b-0ecb-4a1a-b2ca-bc0bbf83335b,6,5-8,3,long_chain,scalar,scalar,5,1,0,0,0.5633,add->add->add->add->multiply->divide
c0f0dfa8-c4fe-43ab-b306-c06a803e3163,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,best_round->time_format_convert_d2h
d3e1f226-4779-4f12-b025-6d5d6bf65306,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,convert_strings_to_integers->harmonic_mean
0edcb8a5-990e-4830-b55e-f920ac2ec474,11,9+,5,long_chain,scalar,scalar,10,1,0,0,0.8523,divide->multiply->divide->multiply->divide->divide->multiply->subtract->divide->divide->divide
235150a8-b398-4bb5-94b5-98f0cf4b546a,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,reminder->subtract
b36e9434-abc5-48ce-a3df-5f1a4e0799fc,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,divide->multiply->add->subtract->multiply->add
0b84b61f-8ee3-443f-a2f6-120462682951,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->add
f31d9fa2-3360-4409-8958-433cbcecf0d4,3,3,3,linear_dependency,string,string,2,0,0,0,0.3317,random_floats->sum_if_int->convert_number_to_string
f66f39fa-83da-43b8-8f2c-bbbcb4661a5d,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,subtract->subtract->divide->multiply->add
8c5198d1-d321-418f-b2c2-f8ce79c33ac7,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,multiply->subtract->subtract->multiply->subtract->divide
ed9416d7-f389-44e7-8a8c-3b7b7f7e9561,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->divide
660884b5-c6aa-4c3b-a428-822a9ac3bb13,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->subtract->divide
fe72229a-2b0d-4eb4-8ba9-1e5179ff5029,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,multiply->add->multiply->subtract->divide
3f6754e4-0a9d-405f-b3c9-925e9038ef5b,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->subtract->subtract
31140711-d426-4a53-8744-6da34e7122b8,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,sum_func->count_increments
62d0404a-98bf-432c-aafd-1221695b98e5,6,5-8,3,long_chain,scalar,scalar,5,1,0,0,0.5633,multiply->multiply->add->multiply->multiply->add
69bacfb5-3461-450d-bee0-3311e75bf7aa,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,add->add->add->divide->floor
741d992d-2955-45ca-81db-e0f8f62cf639,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->multiply->divide
6006c1ff-999d-422e-82ea-7bdb41a9693b,9,9+,6,long_chain,scalar,scalar,8,1,0,0,0.6922,multiply->divide->add->multiply->divide->add->multiply->divide->subtract
99f425b1-84c4-4a92-a916-12b847352319,11,9+,6,long_chain,scalar,scalar,10,1,0,0,0.7773,multiply->divide->add->multiply->multiply->add->divide->add->multiply->multiply->add
8abb3f96-fd86-4948-b034-3a404caaf078,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.6493,add->square_area->square_area->subtract->multiply->square_area->divide
f01d02d7-dacb-43b0-9dd5-0a3d8a2f4849,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,replace_ip_in_domain->split_sections
6c5bf32e-9b63-4950-a348-72e08943a6d5,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->add->inverse
7a8717da-4b2a-4cc4-86a8-c03bfeab7c6c,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,add->power->add->multiply->subtract
f95f91e2-fbee-4cb5-a955-722cb50b80f3,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->subtract->multiply
2627d4f3-d25c-4cf9-9653-5d029ee32b4a,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
5302ccca-989a-4421-8261-81cd8e3d7b61,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
fa213029-9dd3-4171-b9db-431d9a946996,9,9+,5,long_chain,scalar,scalar,8,1,0,0,0.6672,add->add->divide->multiply->add->add->divide->multiply->subtract
3e45d5f1-f141-4cec-b2a5-a53cd05ddb0c,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->add->divide->multiply
3af4d6d6-e7a2-4297-bd51-4b85e5f54802,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,divide->multiply->add->divide->inverse->subtract->inverse
f5de19a8-0cc9-435a-9845-6edc4ab1a33e,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
ec654414-df15-4621-9b4d-3570a4ae6864,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,bitwise_reorder->smallest_x->power_of_scalar
b1706900-e187-49c5-ace6-8cbfc5fbd566,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,subtract->add->multiply->divide->divide->subtract->multiply
e7f6a43e-b1f7-4c00-9f38-46a53c6fa8a6,26,9+,12,long_chain,scalar,scalar,25,1,0,0,0.9904,add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add->add
7097f5bc-0c2c-4d7c-821d-674e8b20e5a3,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6338,divide->add->power->divide->multiply->add->subtract->divide
9ecefde1-85a5-4e50-948e-ee9c2bbf414f,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->multiply->divide->divide
fd49d75b-907d-4ea8-8f20-b94ae88ba68d,8,5-8,7,long_chain,scalar,scalar,7,1,0,0,0.6838,multiply->subtract->multiply->divide->divide->multiply->divide->add
dc46e464-28c6-43a0-ad18-9c130fcf86e4,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->subtract->subtract->divide
04738948-d434-4928-9552-85c7d887353a,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->add->multiply
c9ff1071-eb8a-49f7-9fb7-121503c30301,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->multiply
a238b25b-019f-4817-866a-07f08b0816cc,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,divide->divide->multiply->add->add->inverse->multiply
1570d37f-b2c3-460c-867e-354c972965ba,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->add
522157eb-3858-46ea-9052-f0b2e73bf024,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.475,multiply->multiply->divide->volume_cube->divide
714d3faf-b9d9-42a7-95b5-610d47e43332,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->divide->subtract
0307db3d-719a-4972-bae5-204c97f4fcd2,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,lower_case->to_hex_binary
1cae131e-698c-4d7c-9452-d2ea84debf42,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->divide
2effd81d-6cc7-4291-a06f-ad803a993312,8,5-8,4,long_chain,scalar,scalar,7,1,0,0,0.6587,multiply->multiply->subtract->multiply->subtract->multiply->subtract->divide
262ed5c8-1e4b-45b0-ae60-13ef3433b303,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,add->subtract->subtract
085ee854-a8f1-483e-a7d9-1f19402046f3,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.6493,subtract->multiply->multiply->subtract->subtract->divide->multiply
96fe9e19-76ec-4063-aa87-1c3963fe9af5,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,normalize_casing->format_html_link
d35cd697-07ba-43bb-9035-05f045395df0,9,9+,4,long_chain,scalar,scalar,8,1,0,0,0.7422,subtract->divide->subtract->multiply->subtract->divide->multiply->subtract->add
41cbe4ff-49e3-47dc-8c87-9aeff22d569a,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,find_nth_fibonacci_memoized->convert_int_to_string_with_base
0fb74912-8660-495e-9cad-a36ef86fedd5,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.7338,add->subtract->divide->subtract->divide->divide->multiply->divide
58f0da42-f029-4773-86a1-dc7548859054,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,add->add->divide
b6835357-8b9f-4f3b-ad07-1b79d2ed2b44,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,generate_colors->combine_and_format_string_list
7a4c25c4-4318-4b6e-97e2-7f0708daf97f,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->multiply
622916b4-95b3-4a78-a1f1-54153ac0d69a,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->subtract->multiply->divide
b064506c-cc2f-4c26-a03c-ce7611c67dcd,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->add->divide->add
ad9bf421-40f5-4450-bd11-cd868ab815a3,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->multiply->divide
d883f2ac-e3ea-456c-a7ff-9abdb91a8f16,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,multiply->multiply->divide->divide->power
6d012077-1b7e-433c-8a7c-3c4c91deccd7,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,generate_hyperlink->remove_trailing_slash
b169f0ea-3a25-4627-9795-9d390379e73f,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.525,add->add->multiply->multiply->subtract
23ad8f56-aeec-4264-93fb-02df5aa7c50e,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,trim_trailing_dot->find_start_end_indices
e59349c9-8c39-4d07-a1c6-0458a5c75cf0,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,power->subtract->divide
d7bbe6bf-3a69-44fb-bb99-5ce2f8b0da7b,2,2,2,linear_dependency,boolean,boolean,1,0,0,0,0.235,bit_length->check_availability
1a3dfe3d-d7c2-41f8-8b42-cc84a645c308,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
a700a340-f71a-4e94-a949-5d7594995fa9,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->add->divide
983913b1-8105-453a-965a-ce5fbfd8916e,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.5993,add->multiply->add->add->add->add->subtract
7d0d1b23-f8ba-474b-84fd-e78eaaf967e2,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->divide->subtract->divide
f3587799-b9b3-4649-a2a3-fa4406df17c8,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,add_suffix_to_filename->align_left
6b9ff3e6-2b08-4607-af55-f0131c843cf4,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,subtract->multiply->divide
dcdfde18-0414-4435-bcec-b8aece7ccf43,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->subtract->add
337b5e4f-294a-41e2-af72-79dcbf1fccde,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.5993,divide->multiply->divide->multiply->add->divide->multiply
577a4547-9566-49d5-a1f9-8ec7720aa38a,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,reverse_vowels->create_md5_hash
6d1ee05d-7fc2-44f3-8e93-fd91109f50d8,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
ca30039f-334d-4462-8912-ff7996912bb9,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->subtract->divide->multiply
7c94475e-6fad-4f56-9125-47c83d0d7555,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->divide->multiply
17d51682-6eff-4e65-9961-ac33c0307bdf,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
d07fd544-f4c4-4a86-a4bb-3f05a076c065,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,multiply->divide->subtract->divide
666b482c-35a7-4a2d-b2c3-7a16f2888305,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->multiply->divide
127a6fdd-24ca-4bfb-841c-3e1d9605dc1e,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.525,divide->divide->divide->add->add
da7d0843-1ecf-458a-bd44-f58956efbaf8,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,sum_of_squares_of_odd_numbers->int_to_binary_list
0fcd0f80-2059-4e14-ba8f-04a89cb13ec8,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,multiply->subtract->subtract->subtract->divide
1c15787f-a7d3-48be-a715-23befba14fe3,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,divide->add->multiply->multiply->divide->add
94b00673-ac30-441e-88e9-ba5af54775cf,9,9+,4,long_chain,scalar,scalar,8,1,0,0,0.7422,multiply->subtract->multiply->add->multiply->add->multiply->add->divide
b9a91e98-e385-4cc8-ba87-9ce7f97d3fbb,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
8917020a-8354-4100-8b7a-6c06c6428b57,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.525,multiply->multiply->multiply->add->subtract
29be7af9-9686-403a-9ae9-ef7f4aec928d,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6338,add->multiply->multiply->add->multiply->add->multiply->divide
af09e0d9-1820-4a90-af30-ac41956f4410,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,power->divide
3befaa8e-013b-4a4f-8f66-d8bbba8b3791,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,split_on_camel_case->first_occurrence_index
2e2575b0-16f5-4b4b-a609-d8455afa3763,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->add->divide
8b764711-18c3-4f76-a613-0a46e42433ab,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,add->multiply->divide->add->divide->multiply
a6488bf5-e7fd-478a-b36f-c056bf5cb881,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->divide
77693b0f-2148-4714-bcad-3eb83fc87b0c,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->subtract->divide
cc2a8330-c94f-4949-a2d7-f4bc71c1138c,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->add->divide
77a1ae43-b83e-4a6c-81a6-fa95a2cc6d1a,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->subtract
33022899-8e8c-4e1b-8a76-0ed698453c77,16,9+,7,long_chain,scalar,scalar,15,1,0,0,0.9094,divide->multiply->divide->multiply->add->divide->multiply->subtract->divide->multiply->subtract->add->subtract->add->divide->multiply
15c44ed2-3566-4319-b273-97c4c86fee73,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,multiply->divide->subtract->divide->divide
8c285e33-2e3b-469f-8e17-18fceb4e28b8,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
ff871dff-0592-438a-aa46-4b29208e4798,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->multiply
d733ab0b-195a-4bae-9a01-b5eb455b7e14,3,3,2,independent_calls,boolean,boolean,1,0,0,0,0.2233,create_data_file_listing_command->replace_double_curly_braces->check_divisible
d8f260bf-f00a-46f5-819f-d9bf3507b728,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->add->divide
124ed3aa-ed76-4e5c-9ab9-92ddd06962e8,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,move_negatives->shift_list
fc9581fb-8a20-4281-a42c-c2e211b4ed58,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,add->divide->subtract->add->divide->multiply
d20ca7bd-e433-45c0-baec-a66fed5e6d02,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
c48c671c-3759-4d22-9625-a53f947af6a4,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,add->subtract->divide->multiply
3ff4841a-a7e0-4f6c-ba07-2e1071d2c500,2,2,2,linear_dependency,object,object,1,0,0,0,0.485,clean_words->calculate_frequency
c72bcda4-28d4-4f4c-ad5e-e29d5a3ab0e5,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,inverse->inverse->add->add->divide
2ffc5104-b4b9-4442-9008-e750f89625ce,3,3,2,independent_calls,string,string,1,0,0,0,0.2233,count_bits->apply_camel_case->assign_color
