arm,task_id,task_idx,epoch,n_rollouts,complete_8,duplicate_task_in_log,missing_rollout_indices
A4_GATED_VERIFIABLE,agentic_v5_stage3_000209,42,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000432,43,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000074,44,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000181,45,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000114,46,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000054,47,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000286,48,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000320,49,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000163,50,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000229,51,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000282,52,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000103,53,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000073,54,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000261,55,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000216,56,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000110,57,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000262,58,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000184,59,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000279,60,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000401,61,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000028,62,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000158,63,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000225,64,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000251,65,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000031,66,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000166,67,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000222,68,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000314,69,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000315,70,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000458,71,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000203,72,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000440,73,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000403,74,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000233,75,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000341,76,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000426,77,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000302,78,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000456,79,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000375,80,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000227,81,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000272,82,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000029,83,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000259,84,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000056,85,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000429,86,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000300,87,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000406,88,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000164,89,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000379,90,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000397,91,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000193,92,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000055,93,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000015,94,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000307,95,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000373,96,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000009,97,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000086,98,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000318,99,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000053,100,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000411,101,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000360,102,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000433,103,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000294,104,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000445,105,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000223,106,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000192,107,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000383,108,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000321,109,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000093,110,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000126,111,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000146,112,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000339,113,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000001,114,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000298,115,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000040,116,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000270,117,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000183,118,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000423,119,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000255,120,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000327,121,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000102,122,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000381,123,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000249,124,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000234,125,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000362,126,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000244,127,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000089,128,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000098,129,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000161,130,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000291,131,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000144,132,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000075,133,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000134,134,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000299,135,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000215,136,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000138,137,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000328,138,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000409,139,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000309,140,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000311,141,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000305,142,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000226,143,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000304,144,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000007,145,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000043,146,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000467,147,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000250,148,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000242,149,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000230,150,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000171,151,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000336,152,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000111,153,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000155,154,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000412,155,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000232,156,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000128,157,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000303,158,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000039,159,0,8,True,False,
