arm,layer,norm
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.mlp.down_proj.lora_B.weight,0.0009213850134983659
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.mlp.gate_proj.lora_A.weight,2.312337636947632
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.mlp.gate_proj.lora_B.weight,0.0016658701933920383
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.mlp.up_proj.lora_A.weight,2.3145558834075928
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.mlp.up_proj.lora_B.weight,0.0017866441048681736
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.k_proj.lora_A.weight,2.3151636123657227
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.k_proj.lora_B.weight,0.0005402538808993995
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.o_proj.lora_A.weight,2.3047590255737305
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.o_proj.lora_B.weight,0.0009706750279292464
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.q_proj.lora_A.weight,2.3095297813415527
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.q_proj.lora_B.weight,0.0010736564872786403
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.v_proj.lora_A.weight,2.3065781593322754
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.20.self_attn.v_proj.lora_B.weight,0.0006251885206438601
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.mlp.down_proj.lora_A.weight,2.3069190979003906
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.mlp.down_proj.lora_B.weight,0.0009450189536437392
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.mlp.gate_proj.lora_A.weight,2.3160288333892822
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.mlp.gate_proj.lora_B.weight,0.0014900153037160635
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.mlp.up_proj.lora_A.weight,2.310786485671997
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.mlp.up_proj.lora_B.weight,0.0017223365139216185
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.k_proj.lora_A.weight,2.3114242553710938
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.k_proj.lora_B.weight,0.0005880744429305196
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.o_proj.lora_A.weight,2.320852518081665
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.o_proj.lora_B.weight,0.0009167978423647583
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.q_proj.lora_A.weight,2.307445764541626
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.q_proj.lora_B.weight,0.001134979072958231
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.v_proj.lora_A.weight,2.3095123767852783
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.21.self_attn.v_proj.lora_B.weight,0.0006327921873889863
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.mlp.down_proj.lora_A.weight,2.3071866035461426
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.mlp.down_proj.lora_B.weight,0.0008960074628703296
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.mlp.gate_proj.lora_A.weight,2.3068885803222656
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.mlp.gate_proj.lora_B.weight,0.0013831545365974307
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.mlp.up_proj.lora_A.weight,2.312387466430664
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.mlp.up_proj.lora_B.weight,0.0015569739043712616
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.k_proj.lora_A.weight,2.301365852355957
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.k_proj.lora_B.weight,0.0005584852769970894
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.o_proj.lora_A.weight,2.3047125339508057
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.o_proj.lora_B.weight,0.0008773893932811916
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.q_proj.lora_A.weight,2.308565139770508
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.q_proj.lora_B.weight,0.0009972297120839357
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.v_proj.lora_A.weight,2.3123385906219482
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.22.self_attn.v_proj.lora_B.weight,0.0006120059988461435
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.mlp.down_proj.lora_A.weight,2.3087751865386963
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.mlp.down_proj.lora_B.weight,0.0007939965580590069
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.mlp.gate_proj.lora_A.weight,2.3047800064086914
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.mlp.gate_proj.lora_B.weight,0.00139818643219769
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.mlp.up_proj.lora_A.weight,2.3071560859680176
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.mlp.up_proj.lora_B.weight,0.0015509175136685371
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.k_proj.lora_A.weight,2.314063787460327
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.k_proj.lora_B.weight,0.0005303476355038583
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.o_proj.lora_A.weight,2.306220293045044
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.o_proj.lora_B.weight,0.000840148888528347
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.q_proj.lora_A.weight,2.3032119274139404
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.q_proj.lora_B.weight,0.0009018204873427749
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.v_proj.lora_A.weight,2.3059494495391846
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.23.self_attn.v_proj.lora_B.weight,0.0006135671283118427
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.mlp.down_proj.lora_A.weight,2.3050034046173096
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.mlp.down_proj.lora_B.weight,0.0008441183599643409
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.mlp.gate_proj.lora_A.weight,2.306699275970459
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.mlp.gate_proj.lora_B.weight,0.001298461458645761
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.mlp.up_proj.lora_A.weight,2.3146705627441406
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.mlp.up_proj.lora_B.weight,0.0015724606346338987
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.k_proj.lora_A.weight,2.3123340606689453
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.k_proj.lora_B.weight,0.0005331666907295585
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.o_proj.lora_A.weight,2.3110921382904053
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.o_proj.lora_B.weight,0.0008503967546857893
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.q_proj.lora_A.weight,2.3068313598632812
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.q_proj.lora_B.weight,0.001034054672345519
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.v_proj.lora_A.weight,2.308459758758545
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.24.self_attn.v_proj.lora_B.weight,0.0005673455307260156
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.mlp.down_proj.lora_A.weight,2.3099160194396973
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.mlp.down_proj.lora_B.weight,0.0009330968605354428
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.mlp.gate_proj.lora_A.weight,2.3116157054901123
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.mlp.gate_proj.lora_B.weight,0.0012668899726122618
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.mlp.up_proj.lora_A.weight,2.3151304721832275
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.mlp.up_proj.lora_B.weight,0.0014883795520290732
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.k_proj.lora_A.weight,2.313750982284546
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.k_proj.lora_B.weight,0.00047861391794867814
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.o_proj.lora_A.weight,2.31650972366333
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.o_proj.lora_B.weight,0.0008149151690304279
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.q_proj.lora_A.weight,2.308664560317993
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.q_proj.lora_B.weight,0.0009330663015134633
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.v_proj.lora_A.weight,2.3087191581726074
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.25.self_attn.v_proj.lora_B.weight,0.0005382442031987011
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.mlp.down_proj.lora_A.weight,2.310969591140747
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.mlp.down_proj.lora_B.weight,0.000809586956165731
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.mlp.gate_proj.lora_A.weight,2.3086743354797363
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.mlp.gate_proj.lora_B.weight,0.0013023632345721126
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.mlp.up_proj.lora_A.weight,2.310760974884033
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.mlp.up_proj.lora_B.weight,0.0015260339714586735
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.k_proj.lora_A.weight,2.3172428607940674
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.k_proj.lora_B.weight,0.0004784096381627023
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.o_proj.lora_A.weight,2.3053247928619385
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.o_proj.lora_B.weight,0.0008507499587722123
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.q_proj.lora_A.weight,2.3106977939605713
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.q_proj.lora_B.weight,0.0008940538973547518
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.v_proj.lora_A.weight,2.311230182647705
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.26.self_attn.v_proj.lora_B.weight,0.0005081125418655574
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.mlp.down_proj.lora_A.weight,2.3085789680480957
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.mlp.down_proj.lora_B.weight,0.0008478172239847481
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.mlp.gate_proj.lora_A.weight,2.31292462348938
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.mlp.gate_proj.lora_B.weight,0.001373004517517984
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.mlp.up_proj.lora_A.weight,2.3027076721191406
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.mlp.up_proj.lora_B.weight,0.0013655165676027536
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.k_proj.lora_A.weight,2.309020757675171
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.k_proj.lora_B.weight,0.00047351003740914166
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.o_proj.lora_A.weight,2.299891233444214
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.o_proj.lora_B.weight,0.0008004464907571673
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.q_proj.lora_A.weight,2.3130130767822266
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.q_proj.lora_B.weight,0.0008532303618267179
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.v_proj.lora_A.weight,2.3036789894104004
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.27.self_attn.v_proj.lora_B.weight,0.0005163741298019886
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.mlp.down_proj.lora_A.weight,2.3072891235351562
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.mlp.down_proj.lora_B.weight,0.0007633736240677536
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.mlp.gate_proj.lora_A.weight,2.30308198928833
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.mlp.gate_proj.lora_B.weight,0.0013767271302640438
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.mlp.up_proj.lora_A.weight,2.3140783309936523
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.mlp.up_proj.lora_B.weight,0.0014485565479844809
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.k_proj.lora_A.weight,2.305988073348999
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.k_proj.lora_B.weight,0.0005236424040049314
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.o_proj.lora_A.weight,2.309481143951416
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.o_proj.lora_B.weight,0.0007960862712934613
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.q_proj.lora_A.weight,2.3127336502075195
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.q_proj.lora_B.weight,0.0009229904389940202
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.v_proj.lora_A.weight,2.3041911125183105
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.28.self_attn.v_proj.lora_B.weight,0.0004939510836265981
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.mlp.down_proj.lora_A.weight,2.3129241466522217
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.mlp.down_proj.lora_B.weight,0.0007059987401589751
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.mlp.gate_proj.lora_A.weight,2.306220054626465
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.mlp.gate_proj.lora_B.weight,0.0012774409260600805
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.mlp.up_proj.lora_A.weight,2.3110368251800537
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.mlp.up_proj.lora_B.weight,0.0014023202238604426
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.k_proj.lora_A.weight,2.300165891647339
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.k_proj.lora_B.weight,0.00046755780931562185
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.o_proj.lora_A.weight,2.3132071495056152
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.o_proj.lora_B.weight,0.0007853800198063254
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.q_proj.lora_A.weight,2.3085737228393555
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.q_proj.lora_B.weight,0.0008547444012947381
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.v_proj.lora_A.weight,2.3065218925476074
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.29.self_attn.v_proj.lora_B.weight,0.00046782262506894767
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.mlp.down_proj.lora_A.weight,2.304205894470215
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.mlp.down_proj.lora_B.weight,0.0008028878946788609
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.mlp.gate_proj.lora_A.weight,2.317234992980957
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.mlp.gate_proj.lora_B.weight,0.0014812025474384427
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.mlp.up_proj.lora_A.weight,2.3123505115509033
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.mlp.up_proj.lora_B.weight,0.0015508204232901335
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.k_proj.lora_A.weight,2.3035032749176025
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.k_proj.lora_B.weight,0.0004515575128607452
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.o_proj.lora_A.weight,2.305061101913452
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.o_proj.lora_B.weight,0.0007369365193881094
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.q_proj.lora_A.weight,2.307128429412842
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.q_proj.lora_B.weight,0.0008806759142316878
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.v_proj.lora_A.weight,2.305983543395996
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.3.self_attn.v_proj.lora_B.weight,0.0004866381932515651
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.mlp.down_proj.lora_A.weight,2.3100757598876953
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.mlp.down_proj.lora_B.weight,0.000741847965400666
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.mlp.gate_proj.lora_A.weight,2.3121795654296875
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.mlp.gate_proj.lora_B.weight,0.0012209907872602344
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.mlp.up_proj.lora_A.weight,2.3031327724456787
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.mlp.up_proj.lora_B.weight,0.0014633755199611187
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.k_proj.lora_A.weight,2.3103795051574707
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.k_proj.lora_B.weight,0.0003778589889407158
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.o_proj.lora_A.weight,2.316771984100342
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.o_proj.lora_B.weight,0.00066537776729092
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.q_proj.lora_A.weight,2.313014030456543
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.q_proj.lora_B.weight,0.0007086750702001154
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.v_proj.lora_A.weight,2.304075002670288
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.30.self_attn.v_proj.lora_B.weight,0.00046942554763518274
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.mlp.down_proj.lora_A.weight,2.3075740337371826
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.mlp.down_proj.lora_B.weight,0.0007911492721177638
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.mlp.gate_proj.lora_A.weight,2.3077032566070557
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.mlp.gate_proj.lora_B.weight,0.0012423057341948152
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.mlp.up_proj.lora_A.weight,2.3140270709991455
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.mlp.up_proj.lora_B.weight,0.0013612339971587062
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.k_proj.lora_A.weight,2.299736261367798
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.k_proj.lora_B.weight,0.00045076588867232203
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.o_proj.lora_A.weight,2.3177759647369385
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.o_proj.lora_B.weight,0.0007371965912170708
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.q_proj.lora_A.weight,2.304675817489624
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.q_proj.lora_B.weight,0.0007900537457317114
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.v_proj.lora_A.weight,2.299792766571045
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.31.self_attn.v_proj.lora_B.weight,0.00047862017527222633
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.mlp.down_proj.lora_A.weight,2.3086342811584473
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.mlp.down_proj.lora_B.weight,0.0006978078745305538
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.mlp.gate_proj.lora_A.weight,2.32137131690979
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.mlp.gate_proj.lora_B.weight,0.0012531167594715953
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.mlp.up_proj.lora_A.weight,2.31467604637146
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.mlp.up_proj.lora_B.weight,0.0013680430129170418
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.k_proj.lora_A.weight,2.3128561973571777
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.k_proj.lora_B.weight,0.0005132780643180013
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.o_proj.lora_A.weight,2.3080856800079346
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.o_proj.lora_B.weight,0.0008066737791523337
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.q_proj.lora_A.weight,2.3114845752716064
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.q_proj.lora_B.weight,0.0008562288712710142
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.v_proj.lora_A.weight,2.317448139190674
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.32.self_attn.v_proj.lora_B.weight,0.0005104682059027255
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.mlp.down_proj.lora_A.weight,2.3080413341522217
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.mlp.down_proj.lora_B.weight,0.0007578559452667832
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.mlp.gate_proj.lora_A.weight,2.310210943222046
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.mlp.gate_proj.lora_B.weight,0.0010945101967081428
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.mlp.up_proj.lora_A.weight,2.3070919513702393
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.mlp.up_proj.lora_B.weight,0.0013884411891922355
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.k_proj.lora_A.weight,2.298013687133789
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.k_proj.lora_B.weight,0.00044210150372236967
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.o_proj.lora_A.weight,2.312797784805298
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.o_proj.lora_B.weight,0.0007369619561359286
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.q_proj.lora_A.weight,2.3036446571350098
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.q_proj.lora_B.weight,0.0007993170293048024
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.v_proj.lora_A.weight,2.312514066696167
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.33.self_attn.v_proj.lora_B.weight,0.0005192579701542854
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.mlp.down_proj.lora_A.weight,2.3088724613189697
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.mlp.down_proj.lora_B.weight,0.0007611433393321931
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.mlp.gate_proj.lora_A.weight,2.3138175010681152
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.mlp.gate_proj.lora_B.weight,0.0012758359080180526
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.mlp.up_proj.lora_A.weight,2.3144657611846924
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.mlp.up_proj.lora_B.weight,0.0013280962593853474
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.k_proj.lora_A.weight,2.320028305053711
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.k_proj.lora_B.weight,0.0004845556104555726
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.o_proj.lora_A.weight,2.315455436706543
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.o_proj.lora_B.weight,0.0007121989037841558
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.q_proj.lora_A.weight,2.3099470138549805
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.q_proj.lora_B.weight,0.000791899103205651
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.v_proj.lora_A.weight,2.3032073974609375
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.34.self_attn.v_proj.lora_B.weight,0.0005060676485300064
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.mlp.down_proj.lora_A.weight,2.3093526363372803
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.mlp.down_proj.lora_B.weight,0.0008576176478527486
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.mlp.gate_proj.lora_A.weight,2.303395986557007
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.mlp.gate_proj.lora_B.weight,0.0012437732657417655
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.mlp.up_proj.lora_A.weight,2.3059439659118652
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.mlp.up_proj.lora_B.weight,0.0012567674275487661
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.k_proj.lora_A.weight,2.310378074645996
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.k_proj.lora_B.weight,0.0004930498544126749
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.o_proj.lora_A.weight,2.3087713718414307
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.o_proj.lora_B.weight,0.0007698963745497167
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.q_proj.lora_A.weight,2.304321527481079
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.q_proj.lora_B.weight,0.0009039430296979845
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.v_proj.lora_A.weight,2.3132007122039795
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.35.self_attn.v_proj.lora_B.weight,0.0005087180179543793
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.4.mlp.down_proj.lora_A.weight,2.306317090988159
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.4.mlp.down_proj.lora_B.weight,0.0008052925695665181
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.4.mlp.gate_proj.lora_A.weight,2.300302028656006
A2_R3_OUTCOME_FIRST,base_model.model.model.layers.4.mlp.gate_proj.lora_B.weight,0.0015088971704244614
