run,sample_id,official_win,exec_v2_reward,cap_applied,final_answer_pass,executable_trajectory,tool_use_completeness,valid_references,num_successful_calls,num_extra_calls,abl_final_only,abl_final_executable,abl_final_exec_refs,abl_full
partial_s4_e1_react,05b1bdbd-de3f-4773-b867-990b6006aef2,1.0,0.0,parse_error,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,5b46da8b-f8dd-48cf-9cb7-979ed11a7a9f,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,3d88feda-eeb4-4ef3-bd45-6f53bbffff11,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1111,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,77693b0f-2148-4714-bcad-3eb83fc87b0c,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
partial_s4_e1_react,b6d7340a-81dd-4fc3-b3b4-b5579f95a80a,0.0,0.35,not_final,0.0,1.0,1.0,1.0,4,1,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,c245356b-2e2c-43b5-bc8d-09de52dab573,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,fe72229a-2b0d-4eb4-8ba9-1e5179ff5029,1.0,0.98,,1.0,1.0,1.0,1.0,5,0,1.0,1.0,1.0,0.98
partial_s4_e1_react,2bc85aff-faa5-4f96-bc8d-88c1cc4f48ad,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,b400ab0e-fa81-4958-b349-9fdcffb22b08,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,d9657b27-fc32-4b1b-8821-f408a3cf7940,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,5700a4d5-8713-469f-966a-014f5b159aa5,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,680c7db5-488f-4216-8c9c-1e29e98be289,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,b3122f37-af9b-4fda-aecd-08c0d03f4811,1.0,0.91,,1.0,1.0,0.6,1.0,6,0,1.0,1.0,1.0,0.91
partial_s4_e1_react,cd5cc028-b7d6-4be0-8928-32ee8bd55805,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,d0b4d32f-a1cc-4e9a-b308-5a4ad7843845,0.0,0.1175,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.1175
partial_s4_e1_react,11be58dc-0879-4cb5-8059-1f419f0e9d2b,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,fc5b4e62-283d-47b5-9f2f-360d781bdef4,1.0,0.86,,1.0,1.0,0.1,1.0,1,0,1.0,1.0,1.0,0.86
partial_s4_e1_react,4621c06b-197b-4738-b975-58a5af3be6b6,1.0,0.0,parse_error,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,aa8adc5d-1f45-46ca-9c85-3819910c0296,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,42143b4c-1a3d-4f30-a3a6-c5e10facc1fe,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,95ba5a83-de0c-4ec2-a53c-05c00643cb34,0.0,0.35,not_final,0.0,1.0,1.0,1.0,6,1,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,e840d623-72b9-4d5b-a77e-968604fad0a9,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,de0b1345-6137-469d-a2b2-74c02fcc8cd3,1.0,0.935714,,1.0,1.0,0.8571,1.0,6,0,1.0,1.0,1.0,0.935714
partial_s4_e1_react,93ebb74b-19e3-45a8-ad34-fa7c1a182505,0.0,0.35,not_final,0.0,1.0,1.0,1.0,5,1,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,3aaa2cdc-81ad-454c-886c-8fb9438daa49,1.0,0.0,parse_error,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,61553a7d-f3f4-476d-8ab6-891b48e768ea,0.0,0.1,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.1
partial_s4_e1_react,d767e8d6-7766-4963-94ea-a8f47f1034b9,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,4a2b120f-efe7-493e-8e07-da7d93909b6e,1.0,0.93,,1.0,1.0,1.0,1.0,5,1,1.0,1.0,1.0,0.93
partial_s4_e1_react,d18f9bc5-6ac4-4201-91f5-b610abedb2af,1.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,ae2442dc-f285-4963-a108-fef08dffe49a,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,fc0ea07a-cf46-4011-a262-df20234c75e6,1.0,0.95,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.95
partial_s4_e1_react,8e924dd4-79ee-40e1-9d22-87eca1a73e06,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
partial_s4_e1_react,4f7d0836-34fa-4d6d-8956-3bd8d62dc577,0.0,0.0,parse_error,0.0,1.0,0.6,1.0,3,0,0.0,0.266667,0.352941,0.0
partial_s4_e1_react,f31d9fa2-3360-4409-8958-433cbcecf0d4,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,1bfd16bd-f4a1-42fb-8400-b94ead0d6ef4,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,94f60099-d297-4290-9628-565a3614bcd6,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3333,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,117281b4-527c-4b81-aa5c-3395570d916b,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,302eabef-4f96-49db-89c4-e046ff358d50,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,d3b2541d-f260-4cf7-bdb7-5d75178f80f3,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1429,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,49b9dec0-3ae5-4765-9d4d-10a32e377b77,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4286,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,8956e144-c9f2-4154-8554-eb3de698456e,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4667,1.0,7,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,dbdc8346-a48e-4ecd-adb1-11fe1879b7c5,0.0,0.216667,,0.0,0.5,0.1667,1.0,1,0,0.0,0.133333,0.235294,0.216667
partial_s4_e1_react,28cc5dca-3281-4afc-949b-f41784c210a4,1.0,0.9625,,1.0,1.0,1.0,1.0,4,0,1.0,1.0,1.0,0.9625
partial_s4_e1_react,92f18938-d5b2-439e-bd8a-4bcba9c26691,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,ab58d045-03f9-4115-9aae-64bb069b3ca0,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,13d0e964-c728-4490-8094-0b2ec84a6f40,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,e652bee6-4121-4ca1-8dd0-653787184a80,1.0,0.9,,1.0,1.0,0.4,1.0,2,0,1.0,1.0,1.0,0.9
partial_s4_e1_react,f3fab4ce-10a5-4b8b-ad67-ed044aa33a64,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,aed65d8f-b112-4cd6-ab82-07ae242a8947,1.0,0.892857,,1.0,1.0,0.4286,1.0,3,0,1.0,1.0,1.0,0.892857
partial_s4_e1_react,894ae2ce-c653-4e07-9bc9-296ea3f12aef,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
partial_s4_e1_react,3a4b7b77-f0a1-4537-8623-432023f545bb,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,6d1ee05d-7fc2-44f3-8e93-fd91109f50d8,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,8ab9d4d5-0011-4e49-85cb-ee24f852f350,1.0,0.891667,,1.0,1.0,0.3333,1.0,6,0,1.0,1.0,1.0,0.891667
partial_s4_e1_react,347c7db8-a17c-41d4-b273-6e48d58726c3,1.0,0.875,,1.0,1.0,0.25,1.0,3,0,1.0,1.0,1.0,0.875
partial_s4_e1_react,6a8f3121-3467-477e-9f28-26b4632178cc,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,2eafdc2f-793b-4847-a6a0-c41366fe30d8,1.0,0.95,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.95
partial_s4_e1_react,c0147c17-efc0-44df-abbf-d32e2f988f91,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,c8fe1b79-5601-4660-a8ea-16c6fff9c744,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,1522c983-00c5-48b6-be88-8922f76c3dbe,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,7baf91da-a05b-42ae-b79f-6b0b5ef45fb7,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,9f2b17cf-60ea-4172-88c0-469ca13ed8da,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1429,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,8b77968f-aa3b-443c-a226-7a628b611fb1,1.0,0.95,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.95
partial_s4_e1_react,5af48126-ca2a-4eed-9dcc-50ae49894d6d,1.0,0.98,,1.0,1.0,1.0,1.0,3,1,1.0,1.0,1.0,0.98
partial_s4_e1_react,c0be387d-e79e-43f3-b7c2-d7a9aee03dc7,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,cdfc6ae1-e182-443e-b66e-1162b3d38a03,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,fd0cd926-352b-4b35-b616-a98e6a68b370,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,a58be90a-b73e-4d45-a4e2-2ba9db73e912,1.0,0.0,parse_error,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,ab670bba-52e2-4dc1-8d80-a381abbedbec,1.0,0.9125,,1.0,1.0,0.5,1.0,4,0,1.0,1.0,1.0,0.9125
partial_s4_e1_react,cfc061e2-aac0-4a87-8352-85d43dd7880f,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,cd302b81-2ce3-406f-a630-cdd5b88e10ff,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,677ac421-271d-49b9-8717-34cc39eb2dd7,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,063dea57-8a7e-47e2-a00b-db0d4a708fa1,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3333,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,ddba5850-f7af-43ef-a5c0-81abaa662978,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,5c56f137-f08f-405d-845a-717f69f31292,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,53a4529b-b5be-4be5-9daf-fdb735bea3eb,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,90f4dec7-fd87-477c-b3a6-47d66f907be7,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,2a21551d-1077-4a04-a539-12ee1fd5a86f,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
partial_s4_e1_react,b6835357-8b9f-4f3b-ad07-1b79d2ed2b44,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,69bacfb5-3461-450d-bee0-3311e75bf7aa,0.0,0.0,parse_error,0.0,1.0,0.2,1.0,1,0,0.0,0.266667,0.352941,0.0
partial_s4_e1_react,e3e68bf5-479b-450b-8c4f-c635b0f75604,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,7bc2c3ba-414c-45dd-ada7-3badc087c46b,0.0,0.35,not_final,0.0,1.0,1.0,1.0,4,1,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,6a341e9d-c274-4fe6-b4fd-93d45ba74feb,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5556,1.0,5,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,3ccace7a-6877-4cc6-8438-0bf44727d832,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,33d33356-6596-4d0d-b729-f834c0d2e5b2,1.0,0.0,parse_error,1.0,1.0,0.25,1.0,1,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,d48497b6-0b22-43d3-92ab-6ba500fcf021,1.0,0.875,,1.0,1.0,0.25,1.0,1,0,1.0,1.0,1.0,0.875
partial_s4_e1_react,f9e03c4f-d03c-499e-a903-c72fd94d5577,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3077,1.0,4,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,1486b674-af4e-4bd4-9a48-2bf0f4aa9995,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1429,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,f838ed99-5ee3-4b09-b43d-81fe4c143b28,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,a330bb9e-a3eb-456a-87c3-63caf6822fad,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
partial_s4_e1_react,27ce6fb4-422d-4803-8744-2984b5bca434,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,c540e2d0-b425-4a08-b886-3a2d5572d643,1.0,0.946667,,1.0,1.0,1.0,1.0,7,1,1.0,1.0,1.0,0.946667
partial_s4_e1_react,466a901f-f700-4e5c-8b45-984e29b3e97f,1.0,0.8875,,1.0,1.0,0.25,1.0,1,0,1.0,1.0,1.0,0.8875
partial_s4_e1_react,4e933032-f1e3-48cd-a82f-f371054c78ec,1.0,0.9,,1.0,1.0,0.5,1.0,2,0,1.0,1.0,1.0,0.9
partial_s4_e1_react,f50c13f6-5fd6-45b8-aae9-c29401e79ae4,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.75,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,b3753ea3-1d82-4f60-a28d-9c9f6defb315,1.0,0.0,parse_error,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,6d15e4f0-bd08-46af-890f-a0d654e9e59e,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,4095817a-86ea-46e1-b67c-7e3570fd87a3,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,ec600a06-e26f-467a-900e-f02aa2588c2b,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,aac2c0b4-ef13-4f05-87f9-2ba5c4e572b2,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2222,1.0,4,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,b77dd9f6-abca-48f5-8dcc-4cfbca6b87e1,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,837f59f5-0d19-4246-993f-061525bd8d67,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,ffc20e46-5975-4bc7-b0d5-23f712931223,1.0,0.93,,1.0,1.0,0.6,1.0,3,0,1.0,1.0,1.0,0.93
partial_s4_e1_react,afa4aad6-dd9f-4d98-b781-dc94f20a8fc9,0.0,0.25,executor_error,0.0,0.5,0.5,1.0,1,0,0.0,0.133333,0.235294,0.25
partial_s4_e1_react,f8f104a2-d795-41c6-9f1e-778647f4d195,1.0,0.0,parse_error,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,d71b01d8-d27c-4ea5-a532-f9d0a276099f,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,d70c0040-af2a-413b-ae55-134c37a57552,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,a5562121-119c-4737-adbe-0ce66cab3f20,0.0,0.35,not_final,0.0,1.0,1.0,1.0,5,1,0.0,0.266667,0.352941,0.35
partial_s4_e1_react,9e473074-b414-4c07-9d2b-8d2512055475,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,0310afd8-e25a-4812-8b9f-599adf5e6500,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,7d467138-f49d-4597-8187-6181997c94a1,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,f0a78d52-95c8-4ecd-9e7e-d6e28eddd4c8,1.0,0.9,,1.0,1.0,0.4,1.0,4,0,1.0,1.0,1.0,0.9
partial_s4_e1_react,de227182-12fe-46cc-b6a6-f7e05ba028d1,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,3fd76ece-fde3-4533-b1e5-be38b33f73ae,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,0baca5f1-6810-42b0-a9b4-051f76316bf1,1.0,0.89,,1.0,1.0,0.4,1.0,2,0,1.0,1.0,1.0,0.89
partial_s4_e1_react,ecef87a4-23be-44fe-957f-3da0c460b4c1,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,dd5ea114-9df1-4de5-b2d2-d992a900240f,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2857,1.0,2,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,2cc0bbe7-00cb-453f-94d0-c8ba7dc40ad9,0.0,0.98,,1.0,1.0,1.0,1.0,3,1,1.0,1.0,1.0,0.98
partial_s4_e1_react,3340816b-d199-413a-b892-e346e5be6fc5,1.0,0.0,parse_error,0.0,1.0,1.0,1.0,7,0,0.0,0.266667,0.352941,0.0
partial_s4_e1_react,91823839-c312-4f04-90f7-76c2a91a1a86,0.0,0.0,parse_error,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.0
partial_s4_e1_react,309caad0-09b3-4ebf-8ea8-2456d45ec64c,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,ef15f0b2-b6d7-4f91-a6f6-fd54608c0e99,1.0,0.875,,1.0,1.0,0.25,1.0,1,0,1.0,1.0,1.0,0.875
partial_s4_e1_react,31dd3632-50ae-4e80-995a-5392138ec4fa,1.0,0.925,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.925
partial_s4_e1_react,1cde162a-7754-4a14-9160-4391f5a39481,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,82d9ce55-dd6f-42a3-ab17-a19011863dce,1.0,0.9625,,1.0,1.0,1.0,1.0,4,0,1.0,1.0,1.0,0.9625
partial_s4_e1_react,a25025bf-d957-471f-a37a-88b08502e3c9,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,2c1f922a-f817-4b89-bb9e-9d24187ce1b5,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
partial_s4_e1_react,a8263703-fba2-4f19-9506-241022599ea2,1.0,0.0,parse_error,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.0
partial_s4_e1_react,42c97dd0-2684-4c6a-a6cb-91c85788531d,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,8a74c126-ba35-450d-a992-1b2f69197bf4,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,66fc3755-c796-4aec-a616-4d193460e181,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,0f0a365f-d57e-4682-891b-b43b9d244d33,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,595fb90c-c4a7-4ce5-8e8c-b9379a3f1edf,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,d156dd17-ea2e-45f8-bdae-e4f3a47015ed,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,7cdaf92f-5fc1-43ee-8ac7-9053012753a3,1.0,0.908333,,1.0,1.0,0.5,1.0,3,0,1.0,1.0,1.0,0.908333
partial_s4_e1_react,07d3dbd1-5b23-499b-abf7-de415450280f,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,1f8c2c28-457e-4f22-a153-40abeee6b930,1.0,0.891667,,1.0,1.0,0.3333,1.0,2,0,1.0,1.0,1.0,0.891667
partial_s4_e1_react,1b2de267-c06a-4419-9321-20601038d85f,1.0,0.9,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.9
partial_s4_e1_react,b3949023-22d5-4ae9-a913-e6f3a871a464,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,6e2c94be-bf75-4e5e-8f78-e47f89b52397,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,59c85014-c8c4-45df-956b-04dec99e0bc7,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,8c285e33-2e3b-469f-8e17-18fceb4e28b8,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
partial_s4_e1_react,2db1d09b-4f85-4b85-be86-7fc2c68477a7,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,c8a52dc3-691c-46e4-b4f2-a1ab8097cc5a,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,96aae8cf-2667-455f-8b59-033ae86f88a1,1.0,0.9125,,1.0,1.0,0.5,1.0,2,0,1.0,1.0,1.0,0.9125
partial_s4_e1_react,c3a4c2c9-0453-4b32-a1b1-440de236f8ce,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4286,1.0,3,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,844ce8e2-be74-4db0-8541-132f5bebeb1b,0.0,0.25,executor_error,1.0,0.6667,0.5,1.0,2,0,1.0,0.911111,0.921569,0.25
partial_s4_e1_react,a47a8f7e-9a4d-48cd-a078-80b13fa9e05d,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,432c71fe-ea44-4ff1-a575-b5fe6167ad0b,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5556,1.0,5,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,a81c19a7-1e23-462b-b83a-8b1c93dfdf15,0.0,0.0,parse_error,0.0,1.0,0.1667,1.0,1,0,0.0,0.266667,0.352941,0.0
partial_s4_e1_react,e758c2d8-02c8-48f6-9731-47867954accd,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,f2b677d4-4070-4676-a766-1a40f43bedeb,1.0,0.9,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.9
partial_s4_e1_react,7bdd0e4f-6c99-4f49-b9e8-2afc9546891b,1.0,0.916667,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.916667
partial_s4_e1_react,fcd37845-2ba9-40ff-a086-35b92ba1ee19,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.125,1.0,1,0,0.0,0.266667,0.352941,0.25
partial_s4_e1_react,742a20eb-9287-47e0-8efb-778db68135a1,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
partial_s4_e1_react,1c15787f-a7d3-48be-a715-23befba14fe3,1.0,0.925,,1.0,1.0,0.6667,1.0,4,0,1.0,1.0,1.0,0.925
partial_s4_e1_react,8970e530-cd57-4c00-9ef5-86970db06e6f,1.0,0.875,,1.0,1.0,0.25,1.0,3,0,1.0,1.0,1.0,0.875
partial_s4_e1_react,a8f94eae-74a8-402d-af38-2fbcdf213171,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
