task_id,gold_call_count,gold_motif,gold_first_tool,C0_win,E1_win,E2_win,C0_failure,E1_failure,E2_failure,C0_num_calls,E1_num_calls,E2_num_calls,C0_first_tool,E1_first_tool,E2_first_tool,C0_executable,E1_executable,E2_executable,transition
733cbfad-2d4c-4c73-b1da-fcfdbe0ef0ea,2,linear_dependency,format_html_link,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,format_html_link,format_html_link,format_html_link,True,True,True,stable_loss
73456b3f-d04d-4746-ae18-622952722f11,4,fan_in,add,True,True,True,success,success,success,2,2,2,add,add,add,True,True,True,stable_win
734fc7ad-f5f6-4e08-84aa-fe91445291d9,3,linear_dependency,subtract,True,True,True,success,success,success,3,3,3,subtract,subtract,subtract,True,True,True,stable_win
7394c8af-324e-421a-89ad-dc29355fad02,2,linear_dependency,power,False,False,True,"correct tool, wrong argument keys","correct tool, wrong argument keys",success,2,2,2,sqrt,sqrt,power,True,True,True,gained_after_E2_only
73d62322-04e8-4039-866f-787dc05fda19,4,fan_in,add,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
73d6a932-bcc1-47f9-8918-28a053d42577,5,long_chain,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
741176f4-aabf-4833-b5c0-c4430f9d6559,2,linear_dependency,round_to_specific_precision,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,round_to_specific_precision,round_to_specific_precision,round_to_specific_precision,True,True,True,stable_loss
741d992d-2955-45ca-81db-e0f8f62cf639,3,linear_dependency,subtract,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,1,2,1,add,add,add,False,False,False,stable_loss
742617c9-72e1-4b68-b8dc-489d0c388229,3,linear_dependency,add,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
742a20eb-9287-47e0-8efb-778db68135a1,2,linear_dependency,separate_with_hyphens,True,True,True,success,success,success,2,2,2,separate_with_hyphens,separate_with_hyphens,separate_with_hyphens,True,True,True,stable_win
7454a9a8-0e17-4110-bb90-1d3b541b66f6,3,linear_dependency,add,True,True,True,success,success,success,2,2,2,subtract,subtract,subtract,True,True,True,stable_win
746c4d4f-e28a-483b-a0d7-b63e766dc071,5,long_chain,subtract,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
75339339-59b7-4e0d-8ac6-517db622a7b4,2,linear_dependency,add,True,True,True,success,success,success,2,2,2,add,add,add,True,True,True,stable_win
7533eefe-b652-4afd-834a-3ee8c38ca14e,5,long_chain,multiply,True,True,True,success,success,success,3,3,4,multiply,multiply,multiply,True,True,True,stable_win
75c4f0cb-304d-4292-83c4-453bb472e5ae,2,linear_dependency,find_files_with_extension,False,False,False,too few calls,too few calls,too few calls,1,1,1,find_files_with_extension,find_files_with_extension,find_files_with_extension,True,True,True,stable_loss
762f5d4c-162c-4066-b46e-ccbfe9b34711,2,linear_dependency,add,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
76446ae7-0565-4df5-bff6-bddcaf386d0f,3,linear_dependency,multiply,True,True,False,success,success,parse/format error,3,3,0,multiply,multiply,,True,True,False,gained_E1_lost_E2
766a4d29-1adf-4c1b-ae0b-bda50257dfb3,2,linear_dependency,multiply,False,True,False,no tool call,success,parse/format error,0,1,0,,multiply,,False,True,False,gained_after_E1_lost_E2
767452b7-f09a-4ccc-ab2d-674c207f7a5e,13,long_chain,multiply,False,False,False,wrong tool,wrong tool,executable trajectory ending wrong result,1,1,1,divide,divide,subtract,True,True,False,stable_loss
76d3080a-b9cc-4c5b-a532-0090423946be,3,linear_dependency,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
76de8525-048b-4209-8867-48bfb6ff6fa8,6,long_chain,multiply,True,True,False,success,success,executable trajectory ending wrong result,3,6,5,multiply,multiply,multiply,True,True,False,gained_E1_lost_E2
7727cd5b-d0a1-4779-bfee-60e255bd98fb,4,fan_in,subtract,True,True,True,success,success,success,4,4,4,divide,divide,divide,True,True,True,stable_win
77693b0f-2148-4714-bcad-3eb83fc87b0c,3,fan_in,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
778944d1-9bb5-4f8a-a2a6-d119f50e456f,3,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
77916eaf-36e1-43a3-a8c3-48451c3253fb,4,fan_in,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
77a0e4ff-a6e6-429f-a945-b82daa6852fb,3,linear_dependency,power,True,True,True,success,success,success,2,2,3,multiply,multiply,multiply,True,True,True,stable_win
77a1ae43-b83e-4a6c-81a6-fa95a2cc6d1a,3,linear_dependency,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values",no tool call,1,1,0,divide,divide,,True,True,False,stable_loss
77bb5969-f300-4f68-99d4-179bcd9ba304,3,independent_calls,find_intervals,True,True,True,success,success,success,3,3,3,find_intervals,find_intervals,find_intervals,True,True,True,stable_win
77c9bade-89a2-4200-9e4f-c0152a4496e7,2,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,subtract,subtract,subtract,True,True,True,stable_win
77e2dacb-21c1-4958-ad73-60de224ae7d2,4,fan_in,divide,True,True,True,success,success,success,3,3,3,divide,divide,divide,True,True,True,stable_win
77fcfe00-023b-48f5-97d9-39dc1bf87c01,2,linear_dependency,handle_zero_division,True,True,True,success,success,success,2,2,2,handle_zero_division,handle_zero_division,handle_zero_division,True,True,True,stable_win
78f95e6b-10e6-4adc-bc83-fadefcafae4b,9,long_chain,add,True,False,True,success,parse/format error,success,3,2,3,multiply,multiply,multiply,True,True,True,lost_E1_regained_E2
790c3f9b-0ecb-4a1a-b2ca-bc0bbf83335b,6,long_chain,add,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
793750b0-9ed1-46f1-980e-10c7d2db9041,3,linear_dependency,multiply,False,False,True,no tool call,no tool call,success,0,0,1,,,divide,False,False,True,gained_after_E2_only
79548961-64d6-432c-aac2-5846fd124032,5,long_chain,divide,False,False,True,executable trajectory ending wrong result,executable trajectory ending wrong result,success,3,3,3,add,add,add,False,False,True,gained_after_E2_only
796db797-533c-40ff-a33a-5566c3e4be51,4,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
798efeda-1f6f-4bd3-9d04-1b56a48989d9,4,linear_dependency,multiply,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,5,5,multiply,power,power,True,True,True,stable_loss
79d16f97-e67f-47c0-b478-5a7ee176c849,3,linear_dependency,add,True,True,True,success,success,success,3,3,3,add,add,add,True,True,True,stable_win
79f31629-56a4-4e40-8a4d-c1619abcda9b,3,fan_in,add,True,True,True,success,success,success,1,1,1,add,add,add,True,True,True,stable_win
7a149991-085e-42a3-9e38-38f314dc8512,2,linear_dependency,parse_comma_separated_list,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,parse_comma_separated_list,parse_comma_separated_list,parse_comma_separated_list,True,True,True,stable_loss
7a4c25c4-4318-4b6e-97e2-7f0708daf97f,2,linear_dependency,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
7a7427eb-606c-410b-a092-0912e1ef0af8,2,linear_dependency,reverse_string_list,True,True,True,success,success,success,2,2,2,reverse_string_list,reverse_string_list,reverse_string_list,True,True,True,stable_win
7a8717da-4b2a-4cc4-86a8-c03bfeab7c6c,5,long_chain,add,True,False,True,success,"correct keys, wrong argument values",success,4,3,4,power,power,power,True,True,True,lost_E1_regained_E2
7ae89399-384b-4cf4-9706-8a36bbb44197,3,linear_dependency,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
7b03ce5d-c7c8-40fd-b6c9-0650cf326193,2,linear_dependency,divide,False,True,True,"correct tool, wrong argument keys",success,success,2,3,3,multiply,multiply,multiply,True,True,True,gained_E1_kept_E2
7b33b923-9d6c-4cd4-b1c4-83bbafea01b1,2,linear_dependency,generate_captcha,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,generate_captcha,generate_captcha,generate_captcha,True,True,True,stable_loss
7b7f782d-2389-49ad-b393-3367a22a8bcd,5,long_chain,add,False,False,False,wrong tool,"correct keys, wrong argument values","correct keys, wrong argument values",4,3,4,divide,divide,divide,True,True,True,stable_loss
7baf91da-a05b-42ae-b79f-6b0b5ef45fb7,2,linear_dependency,gcd,True,True,True,success,success,success,2,2,2,gcd,gcd,gcd,True,True,True,stable_win
7bc2c3ba-414c-45dd-ada7-3badc087c46b,3,fan_in,subtract,False,False,False,wrong tool,wrong tool,wrong tool,4,4,4,inverse,inverse,inverse,True,True,True,stable_loss
7bdd0e4f-6c99-4f49-b9e8-2afc9546891b,3,linear_dependency,subtract,True,False,False,success,parse/format error,"correct keys, wrong argument values",2,1,1,divide,divide,divide,True,True,True,lost_after_E1
7be0a27e-0563-4a23-b2ad-14d7a27ae3b9,5,long_chain,add,True,False,True,success,executable trajectory ending wrong result,success,4,4,4,multiply,multiply,multiply,True,False,True,lost_E1_regained_E2
7bf4ac87-7b82-4f93-bfa7-2eb1c39a8ffc,2,linear_dependency,add,True,True,True,success,success,success,2,2,2,add,add,add,True,True,True,stable_win
7c94475e-6fad-4f56-9125-47c83d0d7555,3,linear_dependency,divide,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
7ca69b87-f482-4eba-94b6-3e841285fb2a,4,fan_in,divide,True,True,True,success,success,success,1,1,1,divide,divide,multiply,True,True,True,stable_win
7cd68cd8-cfda-45b9-95ba-c7776e6bc4f0,2,linear_dependency,generate_random_index,False,False,False,executable trajectory ending wrong result,"correct trajectory, wrong final answer","correct trajectory, wrong final answer",3,2,2,generate_random_index,generate_random_index,generate_random_index,False,True,True,stable_loss
7cdaf92f-5fc1-43ee-8ac7-9053012753a3,6,long_chain,add,True,True,False,success,success,wrong tool,4,3,3,inverse,inverse,divide,True,True,True,gained_E1_lost_E2
7d0d1b23-f8ba-474b-84fd-e78eaaf967e2,4,fan_in,subtract,True,True,True,success,success,success,2,1,1,subtract,divide,divide,True,True,True,stable_win
7d4b4520-d97a-4ff5-85ea-cc64be2f991c,8,long_chain,divide,False,True,False,"correct trajectory, wrong final answer",success,"correct trajectory, wrong final answer",4,1,4,divide,divide,divide,True,True,True,gained_after_E1_lost_E2
7d9122d9-7501-4b58-9f47-92dd20f6553d,6,long_chain,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
7da0f6e7-2a24-4fa8-b48d-cc84cae3e578,6,long_chain,divide,True,False,False,success,executable trajectory ending wrong result,executable trajectory ending wrong result,4,1,1,subtract,subtract,subtract,True,False,False,lost_after_E1
7da46475-4741-4505-8ed2-176a39147807,11,long_chain,add,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
7dd94bcd-e2b4-41cb-beda-0e050a274046,6,long_chain,multiply,False,False,False,"correct keys, wrong argument values",wrong tool,wrong tool,7,6,6,multiply,multiply,multiply,True,True,True,stable_loss
7e51f44b-d63b-40d7-a948-5ff0f45738f1,5,long_chain,multiply,True,True,True,success,success,success,5,2,2,subtract,subtract,subtract,True,True,True,stable_win
7f38a354-d596-4f17-b24b-028e4c29b99b,5,long_chain,divide,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
7f651bd9-4bf0-42ee-9102-106f475f86ed,3,fan_in,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
7fcc0104-6846-46a6-a285-7aaacf5af013,2,linear_dependency,power,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,permutation,permutation,permutation,True,True,True,stable_loss
7fda5df0-0577-4760-b0ca-3dd159112fc4,3,linear_dependency,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,divide,divide,divide,True,True,True,stable_loss
800b2e64-e7fb-43b5-a258-9e19828e1db1,4,linear_dependency,multiply,True,True,True,success,success,success,4,3,3,multiply,multiply,multiply,True,True,True,stable_win
801d574a-fb51-4cc6-8367-d2dd352ff3ec,2,linear_dependency,minimum_maximum_of_sublists,False,False,False,parse/format error,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,minimum_maximum_of_sublists,minimum_maximum_of_sublists,minimum_maximum_of_sublists,False,False,False,stable_loss
8058de8e-f182-431a-8228-1a8faa0c077c,3,fan_in,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,divide,divide,divide,True,True,True,stable_loss
8085b9e4-6568-46e5-982e-31ed022f63a0,4,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
80906cae-8547-47ad-863b-9db070fd41ae,4,fan_in,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
80d3d81b-e6fd-4fa4-a690-b7214c4ef41c,7,long_chain,multiply,True,True,False,success,success,parse/format error,3,2,1,multiply,multiply,multiply,True,True,True,gained_E1_lost_E2
8145b752-733f-4448-890d-6fcc99f9f78a,4,fan_in,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
828f87fe-f7dc-4377-8bf2-407cd471f8a6,3,linear_dependency,subtract,True,False,True,success,"correct keys, wrong argument values",success,3,1,3,subtract,divide,subtract,True,True,True,lost_E1_regained_E2
8298a332-f803-4f19-97d3-b0b12607538f,3,linear_dependency,generate_random_string_of_length,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",3,3,3,generate_random_string_of_length,generate_random_string_of_length,generate_random_string_of_length,True,True,True,stable_loss
82e82d17-1e64-4874-8005-67f32b410866,2,linear_dependency,convert_nanosecond_to_microsecond,True,False,False,success,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,convert_nanosecond_to_microsecond,convert_nanosecond_to_microsecond,convert_nanosecond_to_microsecond,True,False,False,lost_after_E1
82ef5917-35b1-4e7f-904d-a5a46e6004ab,11,long_chain,factorial,True,True,True,success,success,success,5,5,5,multiply,multiply,multiply,True,True,True,stable_win
8332dd19-9141-4e8c-92c3-dd5a750cdfb7,2,linear_dependency,generate_name,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,generate_name,generate_name,generate_name,True,True,True,stable_loss
836068a1-293e-4e7e-a93c-280e57593395,3,fan_in,volume_cylinder,True,True,True,success,success,success,3,4,3,volume_cylinder,volume_cylinder,volume_cylinder,True,True,True,stable_win
836bb86e-9fee-4448-ab2b-f328c52dca9b,3,linear_dependency,add,False,True,False,parse/format error,success,parse/format error,0,1,0,,multiply,,False,True,False,gained_after_E1_lost_E2
837f59f5-0d19-4246-993f-061525bd8d67,2,linear_dependency,is_all_even,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,is_all_even,is_all_even,is_all_even,True,True,True,stable_loss
83e87247-0e5d-4f60-a88f-8aa6069ce66c,10,long_chain,multiply,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
8422932b-7a8e-4f84-bb7c-a3b944bd04f2,2,linear_dependency,extract_specific_information,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,extract_specific_information,extract_specific_information,extract_specific_information,True,True,True,stable_loss
844ce8e2-be74-4db0-8541-132f5bebeb1b,4,fan_in,divide,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,add,add,add,False,False,False,stable_loss
84d4c1eb-d7c3-40c2-abda-780dded290ee,2,linear_dependency,calculate_ab_error,False,False,False,"correct trajectory, wrong final answer","correct tool, wrong argument keys","correct trajectory, wrong final answer",2,2,2,calculate_ab_error,calculate_ab_error,calculate_ab_error,True,True,True,stable_loss
84ff4cc7-7312-4dea-a1e2-f0a156799c52,6,long_chain,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
851c9620-a583-4e05-9f85-f61917a18a93,5,long_chain,multiply,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,multiply,multiply,multiply,True,True,True,stable_loss
856f6b32-e3a3-42e7-adad-f6b3802a6772,6,long_chain,add,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,divide,divide,divide,True,True,True,stable_loss
85920a32-9f93-4c72-85e9-89a7659cf760,9,long_chain,divide,False,False,True,"correct keys, wrong argument values","correct keys, wrong argument values",success,3,3,4,multiply,multiply,multiply,True,True,True,gained_after_E2_only
85cb5da8-6a78-4be2-abc7-35280d59cf52,2,linear_dependency,fibonacci,True,True,True,success,success,success,2,2,2,fibonacci,fibonacci,fibonacci,True,True,True,stable_win
85d50e47-7050-4efe-8021-9a15881ad2fb,2,linear_dependency,multiply,False,False,False,wrong tool,no tool call,wrong tool,3,0,2,divide,,divide,True,False,True,stable_loss
85deb9a0-ca7b-440c-a975-553cc92ff009,2,linear_dependency,add,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
85ee192d-9b18-47b8-8f8f-e99639042c19,5,long_chain,multiply,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
8600d21d-1949-4740-94d0-08fe0099137c,2,linear_dependency,fix_tex_maths,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,fix_tex_maths,fix_tex_maths,fix_tex_maths,False,False,False,stable_loss
86170171-8bcd-4736-88ff-4fd0dfdcc03a,6,long_chain,add,False,False,False,"correct keys, wrong argument values",wrong tool,"correct keys, wrong argument values",2,3,2,multiply,multiply,multiply,True,True,True,stable_loss
86326e16-0769-4d0a-95f0-a811626ba616,8,long_chain,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
865c8b82-a81d-4612-851f-95e524eb597f,2,linear_dependency,average_point,False,True,False,"correct tool, wrong argument keys",success,"correct tool, wrong argument keys",2,3,2,average_point,average_point,average_point,True,True,True,gained_after_E1_lost_E2
8684a05b-93d5-4083-b7de-74bb3985ed35,2,linear_dependency,find_largest_number,True,True,True,success,success,success,2,2,2,find_largest_number,find_largest_number,find_largest_number,True,True,True,stable_win
86d9a90f-52a3-4e32-a038-c1aa90b5aa12,2,linear_dependency,level,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,level,level,level,False,False,False,stable_loss
871cc889-08aa-4deb-a2c0-c3a64e164bc2,5,long_chain,divide,False,False,True,parse/format error,parse/format error,success,0,0,4,,,divide,False,False,True,gained_after_E2_only
87282615-28ca-4fe6-bfd8-dc80f913307a,2,linear_dependency,min_gap,True,True,True,success,success,success,2,2,2,min_gap,min_gap,min_gap,True,True,True,stable_win
87357303-b2c2-4c34-8a51-5c2755de4fe4,2,linear_dependency,compute_mean,True,True,True,success,success,success,2,2,2,compute_mean,compute_mean,compute_mean,True,True,True,stable_win
87481cd4-e4d1-4eb7-ad02-0c29677ddb8c,13,long_chain,divide,True,True,True,success,success,success,3,8,8,power,power,power,True,True,True,stable_win
876f30f5-15cf-4907-9225-f056b20c80bb,4,fan_in,factorial,True,True,True,success,success,success,3,3,3,power,power,power,True,True,True,stable_win
877968a0-4dc7-49d5-935e-9cb886461607,2,linear_dependency,unique_common_values,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,unique_common_values,unique_common_values,unique_common_values,False,False,False,stable_loss
878a52a6-042d-47e2-ac35-c1e7c4b403a7,4,fan_in,power,True,True,True,success,success,success,2,2,2,power,power,power,True,True,True,stable_win
87ae9647-7f06-45d3-9d93-d9ca6a528768,9,long_chain,divide,False,False,False,parse/format error,parse/format error,parse/format error,2,2,2,multiply,multiply,multiply,True,True,True,stable_loss
87b5d6f9-199e-4e83-8392-86f03e175ca6,11,long_chain,add,True,False,False,success,wrong tool,wrong tool,1,2,2,divide,add,add,True,True,True,lost_after_E1
87dbd684-dae2-424e-8237-c0395986e619,3,linear_dependency,subtract,True,True,True,success,success,success,3,3,3,subtract,subtract,subtract,True,True,True,stable_win
88659452-fa94-4511-b6c2-f44d1d792cfe,4,fan_in,multiply,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
887b6d7e-5fb5-4523-9b28-f7ab29cf7636,5,long_chain,subtract,True,True,True,success,success,success,3,3,3,divide,multiply,multiply,True,True,True,stable_win
88b88263-a647-4da2-9c9a-329970a6aa3a,3,fan_in,sum_of_consecutive_numbers,True,True,True,success,success,success,3,3,3,sum_of_consecutive_numbers,sum_of_consecutive_numbers,sum_of_consecutive_numbers,True,True,True,stable_win
88ebc0f8-ac16-4730-88cf-6e6204267ad6,8,long_chain,multiply,False,False,False,"correct keys, wrong argument values",executable trajectory ending wrong result,"correct keys, wrong argument values",5,5,5,multiply,add,multiply,True,False,True,stable_loss
8917020a-8354-4100-8b7a-6c06c6428b57,5,long_chain,multiply,True,True,True,success,success,success,5,5,5,multiply,multiply,multiply,True,True,True,stable_win
894ae2ce-c653-4e07-9bc9-296ea3f12aef,4,fan_in,divide,True,True,True,success,success,success,4,4,4,divide,divide,divide,True,True,True,stable_win
8954bf4e-0de5-4497-8b91-09e6e039d6b6,3,linear_dependency,subtract,False,True,False,"correct keys, wrong argument values",success,"correct keys, wrong argument values",2,3,2,subtract,subtract,subtract,True,True,True,gained_after_E1_lost_E2
8956e144-c9f2-4154-8554-eb3de698456e,15,long_chain,add,True,False,False,success,executable trajectory ending wrong result,executable trajectory ending wrong result,8,7,7,multiply,multiply,multiply,True,False,False,lost_after_E1
8970e530-cd57-4c00-9ef5-86970db06e6f,12,long_chain,subtract,False,True,True,parse/format error,success,success,2,4,4,divide,divide,divide,True,True,True,gained_E1_kept_E2
8976f1a9-2da3-4385-8cfe-670086d7251b,2,linear_dependency,increment_list,False,False,False,parse/format error,parse/format error,parse/format error,0,0,0,,,,False,False,False,stable_loss
8a0551a3-2753-402e-abab-b7e9ae86b455,2,linear_dependency,to_pascal_case,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,to_pascal_case,to_pascal_case,to_pascal_case,False,False,False,stable_loss
8a18c351-91d3-498d-a956-618134ab65e4,3,fan_in,factorial,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,factorial,factorial,factorial,True,True,True,stable_loss
8a74c126-ba35-450d-a992-1b2f69197bf4,2,linear_dependency,divide,False,True,False,no tool call,success,no tool call,0,1,0,,divide,,False,True,False,gained_after_E1_lost_E2
8ab8241e-cdd2-4743-b1f8-dcebf5614144,6,long_chain,inverse,True,True,True,success,success,success,6,4,4,add,add,add,True,True,True,stable_win
8ab9d4d5-0011-4e49-85cb-ee24f852f350,18,long_chain,multiply,True,False,True,success,executable trajectory ending wrong result,success,7,5,7,multiply,multiply,multiply,True,False,True,lost_E1_regained_E2
8abb3f96-fd86-4948-b034-3a404caaf078,7,long_chain,add,False,False,False,wrong tool,wrong tool,wrong tool,1,1,2,multiply,multiply,multiply,True,True,True,stable_loss
8ae16a12-7aaf-4751-aff7-4992871f2548,3,independent_calls,convert_to_twos_complement,True,True,True,success,success,success,3,3,3,convert_to_twos_complement,convert_to_twos_complement,convert_to_twos_complement,True,True,True,stable_win
8b0679ff-9580-457b-a043-b11cb083f90f,3,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
8b100b6c-1f47-45ed-ab13-a3e5abf49d7e,3,linear_dependency,add,False,False,False,wrong tool,wrong tool,wrong tool,4,4,4,multiply,multiply,multiply,True,True,True,stable_loss
8b135424-72ba-47d7-818e-5d13b21334db,3,linear_dependency,subtract,False,False,False,no tool call,no tool call,"correct keys, wrong argument values",0,0,4,,,subtract,False,False,True,stable_loss
8b3a28e9-ba64-44cd-bfe2-d7094471b5d7,6,long_chain,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
8b48a229-fcc8-4317-bda5-7e4271da24be,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
8b764711-18c3-4f76-a613-0a46e42433ab,6,long_chain,add,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,divide,divide,divide,True,True,True,stable_loss
8b77968f-aa3b-443c-a226-7a628b611fb1,4,fan_in,multiply,True,True,True,success,success,success,2,2,3,multiply,multiply,divide,True,True,True,stable_win
8b89f671-e8ef-40e6-8d15-e6590b6fcae3,2,linear_dependency,get_main_diagonal,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,get_main_diagonal,get_main_diagonal,get_main_diagonal,False,False,False,stable_loss
8be37a22-d312-4c3c-82e6-3050824a7084,2,linear_dependency,repeat_string_python2,True,True,True,success,success,success,2,2,2,repeat_string_python2,repeat_string_python2,repeat_string_python2,True,True,True,stable_win
8c0ad8e1-0fe0-4aaf-a448-e617688a7c83,2,linear_dependency,flatten_list_dynamic,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,flatten_list_dynamic,flatten_list_dynamic,flatten_list_dynamic,False,False,False,stable_loss
8c6e3438-0dcc-4afe-95b7-13b00fb18ef0,2,linear_dependency,subtract,True,True,True,success,success,success,3,3,3,permutation,permutation,permutation,True,True,True,stable_win
8c8656c5-6b19-4613-af48-e6018b737159,8,long_chain,multiply,False,False,True,wrong tool,"correct keys, wrong argument values",success,2,3,5,multiply,multiply,multiply,True,True,True,gained_after_E2_only
8c8c222a-8812-480d-92e3-513d0d02a461,2,linear_dependency,subtract,False,False,False,too many calls,too many calls,too many calls,3,3,3,subtract,subtract,subtract,True,True,True,stable_loss
8cba812a-ff32-4309-a936-0e917c876d3d,2,linear_dependency,divide,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
8cc4f165-db60-44da-a7fd-6fb2d95e18c4,12,long_chain,divide,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,divide,divide,divide,True,True,True,stable_loss
8ccda11f-fdd0-466b-abd0-a9c7c27a68b1,2,linear_dependency,subtract,False,False,True,"correct keys, wrong argument values","correct keys, wrong argument values",success,1,3,2,divide,divide,subtract,True,True,True,gained_after_E2_only
8ce1315f-834f-423a-8b22-6d4abaab4a7a,3,linear_dependency,multiply,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
8ced92ec-afcf-4bae-8e56-6d4c5175f195,3,independent_calls,longest_consecutive_sequence,True,True,True,success,success,success,3,3,3,longest_consecutive_sequence,longest_consecutive_sequence,longest_consecutive_sequence,True,True,True,stable_win
8d1720de-7659-4d54-9b95-160ef21cfc78,3,linear_dependency,move_first_n_to_end,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,parse/format error,3,3,0,move_first_n_to_end,move_first_n_to_end,,False,False,False,stable_loss
8d412bb5-0515-44df-ae04-2f6328ba0b4e,6,long_chain,multiply,True,True,True,success,success,success,5,5,5,add,add,add,True,True,True,stable_win
8d50fe89-d76a-4b2d-8e61-b805e25170a5,5,long_chain,multiply,True,True,True,success,success,success,2,4,2,multiply,multiply,multiply,True,True,True,stable_win
8d963cd2-0004-45db-9312-d295f0367c1c,5,long_chain,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
